project_id,project_name,project_number,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_till_now_ha,sanction_count,sanction_number,sanction_date,sanction_date_iso,sanction_amount,sanction_amount_total,first_sanction_date,last_sanction_date,num_3a,num_3A,num_3D,total_notifications,first_3a_date,last_3a_date,first_3A_date,last_3A_date,first_3D_date,last_3D_date,first_notification_date,last_notification_date,land_available_pct,land_acquisition_progress_pct,land_remaining_to_acquire_ha,days_3a_to_3A,days_3A_to_3D,days_3a_to_3D,notification_active_span_days,latest_stage,stage_3D_reached,source_url
61320,Construction of Four Lane Elevated Road in Jodhpur city portion from Mahamandir (CH. 0+000) to Akhaliya Chouraha (CH. 7+633) NH-62 in State of Rajasthan on HAM mode,NI/2024/61320,0.2664,0,0.2664,0.123,1,RAJDIV-20023/9/2024-Rajasthan Division (Eoffice-265564) ???????????-20023/9/2024-???????? ?????? (?????-265564),08/11/2024,2024-11-08,109428000,109428000,2024-11-08,2024-11-08,1,1,1,3,2024-12-23,2024-12-23,2025-05-15,2025-05-15,2025-11-21,2025-11-21,2024-12-23,2025-11-21,0.0,46.1712,0.1434,143,190,333,333,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61320
61342,Construction of 4-lane Access Controlled Spur to connect the Delhi-Vadodara Expressway (NE-4) at Km. 443+000 with the Darah-Jhalawar-Teendhar (NH-52) at Km. 322+650 under NH(O) in the State of Rajasthan on EPC Mode,NI/2025/61342,104.05,0,104.05,0,0,,,,,0,,,0,0,0,0,,,,,,,,,0.0,0.0,104.05,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61342
61343,Up-gradation to Two/Four lane with paved shoulder NH configuration from Myajlar-Jaisalmer Section of NH-11 from Km 0.00 to Km 101.197 & Sundara-Myajilar Section of NH-70 from Km 46+000 to km 82+600 in the State of Rajasthan under NH(O) Scheme. (Total Length Km. 137.80),NI/2025/61343,409.1764,54.3606,354.8158,0.169,1,N/07008/01001/RJ,15/07/2022,2022-07-15,25100000,25100000,2022-07-15,2022-07-15,1,5,6,12,2025-02-17,2025-02-17,2025-05-26,2026-07-31,2025-09-26,2026-05-05,2025-02-17,2026-07-31,13.2854,0.0476,354.6468,98,123,221,529,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61343
61356,Construction of two laning with paved shoulder of Jodhpur-Pokaran section of NH-114 from (Design Chainage km 11.000 to km. 101.400) and from km. 126.500 to 175.433 in the state of Rajasthan under NHDP-IV o EPC Mode,NI/2025/61356,145.73,0,145.73,0.3861,1,N/08015/01001/RJ,01/10/2014,2014-10-01,327000000,327000000,2014-10-01,2014-10-01,2,2,2,6,2014-05-16,2014-05-16,2014-10-13,2018-03-16,2018-03-16,2018-03-16,2014-05-16,2018-03-16,0.0,0.2649,145.3439,150,1250,1400,1400,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61356
61991,Upgradation of existing 2-lane to 4-lane of Padhi-Dahod section of NH-113 in the state of Rajasthan (Ch. 180+000 to 225+000),NI/2026/61991,400,0,400,0,1,0 0,02/06/2026,2026-06-02,0,0,2026-06-02,2026-06-02,1,0,0,1,2026-07-31,2026-07-31,,,,,2026-07-31,2026-07-31,0.0,0.0,400,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61991
60100,"New proposed highway alignment from its junction with NH-148B & NH-48 at village Paniyala of District Jaipur for connecting to Delhi - Vadodara Expressway (NH-148N) at SH-14 in village Sheetal District Alwar in the State of Rajasthan, Paniyala -Alwar - Barodameo (Inter Corridor Route)",NI/2021/60100,3000,0,3000,10.0349,1,N/05022/01001/RJ,13/01/2022,2022-01-13,9811600000,9811600000,2022-01-13,2022-01-13,2,5,3,10,2021-09-21,2022-04-05,2021-10-08,2022-12-12,2022-07-22,2023-05-17,2021-09-21,2023-05-17,0.0,0.3345,2989.9651,17,287,304,603,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60100
58088,Upgradation of Rewari to Pacheri Kalan section of NH-11 from Km 22+100 to Km 24+660 in Alwar District in the state of Rajasthan,NI/2018/58088,35,7,28,0,1,BP/00506/03/01/E/U BP/00506/03/01/E/U,17/05/2019,2019-05-17,8214300000,8214300000,2019-05-17,2019-05-17,1,3,2,6,2018-08-31,2018-08-31,2018-12-28,2021-12-08,2019-10-29,2022-11-04,2018-08-31,2022-11-04,20.0,0.0,28,119,305,424,1526,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58088
57386,upgradation of paniyala mor - raimalikpur section from km 0.0 to 4.9 of NH- 148B in jaipur district in the state of rajasthan,NI/2018/57386,1000,100,900,0,1,BP/00506/05/01/E/U BP/00506/05/01/E/U,10/05/2019,2019-05-10,3498300000,3498300000,2019-05-10,2019-05-10,1,3,3,7,2018-07-31,2018-07-31,2018-09-04,2021-01-14,2019-07-11,2021-06-28,2018-07-31,2021-06-28,10.0,0.0,900,35,310,345,1063,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57386
60783,New Green Field access controlled 6 - lane Agra - Gwalior Section from Km 0+000 to Km 88+437,NI/2022/60783,600,0,600,7.404,1,RW/NH-37011/13/2024-BP&SP RW/NH-37011/13/2024-BP&SP,09/08/2024,2024-08-09,2690000000,2690000000,2024-08-09,2024-08-09,3,14,18,35,2023-06-09,2024-03-06,2023-12-07,2024-11-12,2024-08-22,2025-08-19,2023-06-09,2025-08-19,0.0,1.234,592.596,181,259,440,802,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60783
61373,TEST 0845,NI/2025/61373,80.8,40,40.8,0,1,12345 12345,07/03/2025,2025-03-07,10000000,10000000,2025-03-07,2025-03-07,0,0,0,0,,,,,,,,,49.505,0.0,40.8,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61373
61377,TEST 9999 TEST 9999,NI/2025/61377,100,30,70,0,1,2390 2390,15/03/2025,2025-03-15,6500000,6500000,2025-03-15,2025-03-15,0,0,0,0,,,,,,,,,30.0,0.0,70,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61377
61590,dinesh,NI/2025/61590,58,5,53,0,1,415/312 415/312,25/10/2025,2025-10-25,500000000,500000000,2025-10-25,2025-10-25,0,0,0,0,,,,,,,,,8.6207,0.0,53,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61590
61559,"Four Laning of Southern Bypass to Jhansi and Connecting link for NH-44 & NH-39 from Km.16/920 of NH-44 near Bangay Khas Village, (Design Chainage 0+000) to Km.6/650 of NH- 39 near Orchha Tigela, (Design Chainage 15+500). (Design Length - 15.50 Km.)",NI/2025/61559,120,0,120,0.501,1,AAC/30/2025-26 ????/30/2025-26,31/07/2025,2025-07-31,600000000,600000000,2025-07-31,2025-07-31,2,2,3,7,2025-11-12,2025-11-28,2025-12-16,2026-02-03,2026-04-13,2026-05-12,2025-11-12,2026-05-12,0.0,0.4175,119.499,34,118,152,181,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61559
61437,Widening of existing 2 lane to 4 lane divided carriageway with paved shoulder of Chitrakoot – Majhgawa – Satna section of NH-135BG in the State of Uttar Pradesh and Madhya Pradesh.,NI/2025/61437,423,27.49,395.51,5.433,1,RW/NH-37011/42/2025 BP&SP RW/NH-37011/42/2025 BP&SP,09/05/2025,2025-05-09,26538629333,26538629333,2025-05-09,2025-05-09,3,4,0,7,2025-07-25,2026-02-06,2025-11-18,2025-11-24,,,2025-07-25,2026-02-06,6.4988,1.3737,390.077,116,,,196,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61437
38184,4 - Laning of Chitrakoot- Majhgawan - Satna -Maihar Section in State of Madhya Pradesh -,NI/2017/38184,1100,300,800,0,0,,,,,0,,,5,9,0,14,2018-01-19,2019-01-31,2018-03-16,2019-06-26,,,2018-01-19,2019-06-26,27.2727,0.0,800,56,,,523,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=38184
38187,4-laning of Jamira-Bhadarinmojra-Sirmaur-Kalwari Section of SH-9 in the State of U.P. & M.P. 4-,NI/2017/38187,245,122,123,0,1,81.06 81.06,01/07/2022,2022-07-01,4100000000,4100000000,2022-07-01,2022-07-01,1,0,0,1,2021-12-24,2021-12-24,,,,,2021-12-24,2021-12-24,49.7959,0.0,123,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=38187
38193,4 - Laning of Satna - Kotar - Semaria - Sirmaur - Jawa - Shankargarh in the state of Madhya Pradesh,NI/2017/38193,720,100,620,0,0,,,,,0,,,1,0,0,1,2018-03-05,2018-03-05,,,,,2018-03-05,2018-03-05,13.8889,0.0,620,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=38193
38195,4 - laning of Chitrakoot - Rajapur - Manjhanpur - Palhana section of N.H. 731A,NI/2017/38195,650,150,500,0,0,,,,,0,,,1,0,0,1,2018-02-16,2018-02-16,,,,,2018-02-16,2018-02-16,23.0769,0.0,500,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=38195
40219,"4-Laning of Sagar-Banda-Badamalhara-Chhatarpur-Mahoba-Kabrai Section of National Highway No. 34 from km 123.000 to 137.100 of Tehsil-Bijawar, District-Chhatarpur in the State of Madhya Pradesh under CALA-Bijawar",NI/2017/40219,1550,350,1200,2.809,1,81.06 81.06,01/07/2022,2022-07-01,4100000000,4100000000,2022-07-01,2022-07-01,5,17,17,39,2018-02-27,2022-10-06,2018-03-16,2026-07-01,2018-06-01,2026-09-01,2018-02-27,2026-09-01,22.5806,0.2341,1197.191,17,77,94,3108,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=40219
42273,4 - Laning of Chitrakoot- Majhgawan - Satna -Maihar section in State of Uttar Pradesh,NI/2017/42273,200,20,180,0,0,,,,,0,,,3,2,0,5,2018-01-12,2018-09-13,2019-01-28,2019-01-28,,,2018-01-12,2019-01-28,10.0,0.0,180,381,,,381,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=42273
44295,4 - laning of Satna - Kotar - Semaria - Sirmaur - Jawa - Shankargarh in the state of Uttar Pradesh,NI/2018/44295,15,0,15,0,0,,,,,0,,,1,0,0,1,2018-03-05,2018-03-05,,,,,2018-03-05,2018-03-05,0.0,0.0,15,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=44295
58422,Four laning of jhansi - khajuraho section from km 0.00 to 76.3 (existing km 108.300 of NH-25 kanpur - jhansi section to km 82.10 ) of NH - 75 / 76 in the state of UP / MP under NHDP Phase - III on Hybrid Annuity Mode - ( package - I ),NI/2018/58422,522.379,223.149,299.23,0,1,NHAI/NO008130101EU/2 NHAI/NO008130101EU/,31/07/2019,2019-07-31,16898900000,16898900000,2019-07-31,2019-07-31,1,6,5,12,2010-05-10,2010-05-10,2018-10-26,2022-05-31,2019-04-23,2022-09-13,2010-05-10,2022-09-13,42.7178,0.0,299.23,3091,179,3270,4509,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58422
60218,4-laning Connectivity of NH-26 and NH-76 near Orchha in the State of Madhya Pradesh 4-,NI/2021/60218,90,0,90,0,0,,,,,0,,,1,1,0,2,2022-01-04,2022-01-04,2022-09-14,2022-09-14,,,2022-01-04,2022-09-14,0.0,0.0,90,253,,,253,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60218
60781,Development of access controlled green field Proposed National Highway (Atal Progressway) from Km. 378.170 to Km. 414.972 in the State of Uttar Pradesh,NI/2022/60781,277.83,0,277.83,1.2351,0,,,,,0,,,1,1,0,2,2023-02-03,2023-02-03,2023-08-21,2023-08-21,,,2023-02-03,2023-08-21,0.0,0.4446,276.5949,199,,,199,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60781
60748,Construction of approx 17 km long spur from Bharauli(near Buxar) to Haidaria connecting Purvanchal Expressway.,NI/2022/60748,138.16,0,138.16,0.45078,1,N/08034/03004/BR,06/07/2022,2022-07-06,3275400,3275400,2022-07-06,2022-07-06,3,3,0,6,2023-01-25,2023-12-15,2023-12-15,2023-12-29,,,2023-01-25,2023-12-29,0.0,0.3263,137.70922,324,,,338,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60748
59872,Six Laning of Varanasi to Aurangabad Section of NH-2 from km. 786.00 to km. 978.40 in the State of U.P/ Bihar on BOT (TOL) basis under NHDP Phase-V Six Laning of Varanasi to Aurangabad Section of NH-2 from km. 786.00 to km. 978.40 in the State of U.P/ Bihar on BOT (TOL) basis under NHDP Phase-V,NI/2021/59872,219,198.66,20.34,0.004,1,Sl.No 11 ???? ?????? 11,24/08/2022,2022-08-24,13691500000,13691500000,2022-08-24,2022-08-24,3,17,19,39,2009-11-03,2021-06-21,2021-06-03,2022-02-22,2021-08-13,2022-06-23,2009-11-03,2022-06-23,90.7123,0.0197,20.336,4230,71,4301,4615,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=59872
53579,Four Laning of Bhojpur to Buxar section from km 27.370 to km75.000 of Nh-84 (design chainage Km 77.100 to km 125.000) (design Length-47.900 km)in the state of bihar under NHDP Phase-III on Engineering Procurement nd Construction (EPC) Mode. Four Laning of Bhojpur to Buxar Section from km 27.370 to km75.000 of Nh-84 (design chainage Km 77.100 to km 125.000)( 125.000) (design Length-47.900 km) km)in the state of bihar under NHDP Phase Phase-III on Engineering rocurement nd Construction (EPC),NI/2018/53579,287.4,93.478,193.922,0,1,N/08067/03001/BR,08/11/2021,2021-11-08,16515700000,16515700000,2021-11-08,2021-11-08,5,10,10,25,2009-05-05,2018-05-29,2018-05-18,2025-02-13,2018-09-06,2025-07-18,2009-05-05,2025-07-18,32.5254,0.0,193.922,3300,111,3411,5918,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=53579
61243,Construction of additional 3-Lane Bridge over River Ganga for connection between Buxar and Bharauli on NH-922 in the State of Uttar Pradesh and Bihar on Hybrid Annuity Mode Construction of additional 3-Lane Bridge over River Ganga for connection between Buxar and Bharauli on NH-922 in the State of Uttar Pradesh and Bihar on Hybrid Annuity Mode,NI/2024/61243,13.95,11.99,1.96,0,1,LA/11013/LA/LAC MoM/2021 (E-154211) LA/11013/LA/LAC MoM/2021 (E-154211),05/10/2023,2023-10-05,74400000,74400000,2023-10-05,2023-10-05,1,2,2,5,2024-08-20,2024-08-20,2025-02-07,2025-03-19,2025-06-24,2025-12-05,2024-08-20,2025-12-05,85.9498,0.0,1.96,171,137,308,472,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61243
61333,Improvement and up gradation from 2 lanes to 4 lanes of Ghazipur-Zamaniya-Sayed Raja section of NH-97 (New NH-24) [Green Field] in the state of Uttar Pradesh,NI/2025/61333,500,0,500,3.7384,1,N/08082/01001/UP,12/10/2022,2022-10-12,446900000,446900000,2022-10-12,2022-10-12,4,5,0,9,2022-04-12,2026-01-20,2025-02-13,2026-06-08,,,2022-04-12,2026-06-08,0.0,0.7477,496.2616,1038,,,1518,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61333
61447,Construction of two lane with paved shoulders bypass to Mungrabadshapur town starting from near Kodahu at Km 47/225 of NH-319D and ending near Nauwadandi at Km 218/880 of NH-31 under NH(O) in the state of UP,NI/2025/61447,17.8,2.88,14.92,0.0604286,1,RW/NH-37011/137/2024-BP&SP RW/NH-37011/137/2024-BP&SP,13/02/2025,2025-02-13,1976000000,1976000000,2025-02-13,2025-02-13,1,3,3,7,2024-02-02,2024-02-02,2024-02-16,2025-03-19,2025-02-13,2025-06-19,2024-02-02,2025-06-19,16.1798,0.405,14.859571,14,363,377,503,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61447
61450,"Construction of 4-Lane Link Road from Thekma village (existing chainage Km 36.758 of NH-128A) to Gosai Ki Bazar Bypass (existing chainage Km 242.787 of NH-28) with length of 8.952 km, including a VUP on NH-28 at Km 242.787, along with widening of NH-128A from 2-Lane to 4-Lane from Smt. Lata Mangeshkar Junction to Prasad Institute for a length of 4.700 km and Strengthening of NH-128A from Prasad Institute to Mohammedpura Junction, covering a length of 40.900 km (total length: 55.902 km), in the State of Uttar Pradesh on EPC Mode.",NI/2025/61450,75,0,75,0.2835784,1,RWINH-24036/141/2024-BP&SP RWINH-24036/141/2024-BP&SP,03/02/2025,2025-02-03,2290000000,2290000000,2025-02-03,2025-02-03,3,3,2,8,2025-07-18,2026-04-20,2025-10-17,2026-07-10,2026-03-16,2026-06-19,2025-07-18,2026-07-10,0.0,0.3781,74.716422,91,150,241,357,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61450
61079,Construction of 2 Lane with Paved shoulder of Pratapgarh Bypass from Km 150+900 to Km 203+300 of National Highway No. 31 in the state of Uttar Pradesh,NI/2023/61079,304,0,304,3.0617,1,N/08018/02003/UP,25/01/2024,2024-01-25,4414800000,4414800000,2024-01-25,2024-01-25,4,6,4,14,2023-12-22,2025-03-19,2024-02-19,2025-10-24,2024-05-21,2026-02-06,2023-12-22,2026-02-06,0.0,1.0071,300.9383,59,92,151,777,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61079
61113,"Construction of 4 Laning, from Km. 161.450 to Km. 180.200 (Lalgopalganj- Nawabganj section) of the National Highway No. 24B of District Prayagraj, in the state of Uttar Pradesh",NI/2023/61113,59.5732,49.5561,10.0171,0.0455,1,N/05018/02006/UP,25/01/2024,2024-01-25,1387300000,1387300000,2024-01-25,2024-01-25,2,3,1,6,2023-12-22,2024-02-12,2024-02-12,2024-02-29,2024-04-10,2024-04-10,2023-12-22,2024-04-10,83.1852,0.4542,9.9716,52,58,110,110,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61113
61139,"maintenance, management and operation of the Prayagraj-Jaunpur-Azamgarh-Dohrighat Section for NH-319D, NH-31, SH-66A, NH-128A, ODR-059, NH-128C road from Km. 0.000 to 180.250 in the State of Uttar Pradesh.",NI/2024/61139,600,0,600,1.5354,2,NHAI/HQ/UP (E) /PIU-AZM/E-257765/2024/148 NHAI/HQ/UP (E) /PIU-AZM/E-257765/2024/148,17/10/2024,2024-10-17,770000000,3860000000,2024-10-17,2025-02-03,3,10,6,19,2024-02-02,2025-06-13,2024-02-14,2026-04-22,2025-02-13,2026-07-10,2024-02-02,2026-07-10,0.0,0.2559,598.4646,12,365,377,889,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61139
61640,Preparation of Detailed Project Report for development of High-Speed access-controlled Corridor from Panipat-Gorakhpur (Phase-2) in the state of Uttar Pradesh-,NI/2025/61640,1200,0,1200,4.0438,1,AAC/42/2025-26 AAC/42/2025-26,26/11/2025,2025-11-26,45000000000,45000000000,2025-11-26,2025-11-26,2,4,0,6,2025-12-29,2026-03-03,2026-03-19,2026-05-29,,,2025-12-29,2026-05-29,0.0,0.337,1195.9562,80,,,151,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61640
61658,Development of High Speed Access Controlled Corridor of proposed Shamli-Gorakhpur Package-11,NI/2025/61658,1250,0,1250,4.0973,1,AAC/42/2025-26 AAC/42/2025-26,26/11/2025,2025-11-26,148893200000,148893200000,2025-11-26,2025-11-26,2,2,0,4,2025-12-31,2026-03-11,2026-03-19,2026-05-07,,,2025-12-31,2026-05-07,0.0,0.3278,1245.9027,78,,,127,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61658
61685,Construction of 4/6 lane High Speed access controlled greenfield Highway Panipat to Gorakhpur Section from Km420+794 to Km464+044 (Package-8) in the State of Uttar Pradesh,NI/2025/61685,450,0,450,6.01769,1,RW/NH-24036/144/2024-BP&SP-Part(1) RW/NH-24036/144/2024-BP&SP-Part(1),26/11/2025,2025-11-26,410000000000,410000000000,2025-11-26,2025-11-26,2,2,0,4,2025-12-29,2026-03-03,2026-04-23,2026-05-07,,,2025-12-29,2026-05-07,0.0,1.3373,443.98231,115,,,129,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61685
61686,Construction of 4/6 lane High Speed access controlled greenfield Highway Panipat to Gorakhpur Section from Km464+044 to Km508+414 (Package-9) in the State of Uttar Pradesh,NI/2025/61686,470,0,470,2.2281,1,RH/NH-24036/144/2024-BP&SP-Part(1) RH/NH-24036/144/2024-BP&SP-Part(1),26/11/2025,2025-11-26,410000000000,410000000000,2025-11-26,2025-11-26,2,2,0,4,2025-12-29,2026-03-03,2026-04-08,2026-04-23,,,2025-12-29,2026-04-23,0.0,0.4741,467.7719,100,,,115,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61686
61687,Construction of 4/6 lane High Speed access controlled greenfield Highway Panipat to Gorakhpur Section from Km508+414 to Km578+699 (Package-10) in the State of Uttar Pradesh,NI/2025/61687,825,0,825,3.4162,1,RH/NH-24036/144/2024-BP&SP-Part(1) RH/NH-24036/144/2024-BP&SP-Part(1),26/11/2025,2025-11-26,410000000000,410000000000,2025-11-26,2025-11-26,2,3,0,5,2025-12-29,2026-05-07,2026-06-01,2026-07-01,,,2025-12-29,2026-07-01,0.0,0.4141,821.5838,154,,,184,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61687
61700,"Link / Connector Elevated Corridor between National Highway-19 (NH-19) and National Highway-31 (NH-31), Varanasi Ring Road with Riverbank Connectivity along the River Ganga for Decongestion of District Varanasi-Chandauli (km 00+000 to 18+100)",NI/2025/61700,196.3387,9.6814,186.6573,0.001,0,,,,,0,,,2,0,0,2,2026-02-27,2026-04-20,,,,,2026-02-27,2026-04-20,4.931,0.0005,186.6563,,,,52,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61700
61723,"Link / Connector Elevated Corridor between National Highway-19 (NH-19) and National Highway-31 (NH-31), Varanasi Ring Road with Riverbank Connectivity along the River Varuna for Decongestion of District Varanasi (km 00+000 to 21+153)",NI/2026/61723,196.3387,9.6814,186.6573,0.6741,0,,,,,0,,,2,0,0,2,2026-02-24,2026-04-08,,,,,2026-02-24,2026-04-08,4.931,0.3611,185.9832,,,,43,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61723
61724,Construction of Six lane Access Controlled Greenfield Highway from Pratapgarh (junction of Pratapgarh bypass with NH-931) to Ayodhya (Ring Road of Ayodhya town) of NH-330 in the State of Uttar Pradesh.,NI/2026/61724,965,0,965,6.4869,1,AAC/26/2024-25 AAC/26/2024-25,21/05/2025,2025-05-21,69150000000,69150000000,2025-05-21,2025-05-21,3,3,0,6,2026-03-11,2026-08-14,2026-07-24,2026-07-31,,,2026-03-11,2026-08-14,0.0,0.6722,958.5131,135,,,156,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61724
61741,Construction of 4-lane Bypass Roads to the existing NH-31 & NH-922 through Bairiya-Ara section from Km.0+000 to Km.26+720 in the state of Uttar Pradesh & Bihar,NI/2026/61741,121.12,1.72,119.4,0.746,1,AAC/50/2025 AAC/50/2025,27/01/2026,2026-01-27,8141000000,8141000000,2026-01-27,2026-01-27,2,1,0,3,2026-03-03,2026-05-07,2026-06-24,2026-06-24,,,2026-03-03,2026-06-24,1.4201,0.6248,118.654,113,,,113,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61741
61836,Development of 4/6 Lane access controlled National Highway of Chitrakoot-Prayagraj-Varanasi section in the state of Uttar Pradesh(Chitrakoot-Prayagraj Via Rajapur Greenfield Section Design Length-60 km in the state of Uttar Pradesh),NI/2026/61836,480,0,480,3.1595,1,AAC/74/2026-27 AAC/74/2026-27,25/08/2026,2026-08-25,43360000000,43360000000,2026-08-25,2026-08-25,4,0,0,4,2026-06-01,2026-09-01,,,,,2026-06-01,2026-09-01,0.0,0.6582,476.8405,,,,92,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61836
61917,Long Term Rectification of MoRT&H identified black spots at Matera Chauraha [BS ID: UP-03-203-BS] and Charsanda Mafi [BS ID: UP-(02)-036-BS] of Bahraich bypass to Rupaidiha section of NH-927 in the State of Uttar Pradesh,NI/2026/61917,15,3,12,0.0273,1,UPDIV-21019/19/2026-PIU Bahraich/(E-314287)/27952 UPDIV-21019/19/2026-PIU Bahraich/(E-314287)/27952,31/07/2026,2026-07-31,343900000,343900000,2026-07-31,2026-07-31,1,1,0,2,2026-08-07,2026-08-07,2026-08-31,2026-08-31,,,2026-08-07,2026-08-31,20.0,0.2275,11.9727,24,,,24,3A,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61917
